date,crime_type,state,Primary Category,Secondary Category,Months Difference,Crime Severity
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,BATTERY POLICE (SIMPLE),California,Violent Crimes,BATTERY,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,ATTEMPTED ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,ATTEMPTED ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,"RAPE, FORCIBLE",California,Sexual Offenses,RAPE,177,9.5
2010-03-01,ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-12-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,168,6.5
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,"BURGLARY FROM VEHICLE, ATTEMPTED",California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-04-01,"BURGLARY FROM VEHICLE, ATTEMPTED",California,Property Crimes,BURGLARY,176,6.5
2010-03-01,ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,CRIMINAL HOMICIDE,California,Violent Crimes,HOMICIDE,177,10.0
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,ROBBERY,California,Violent Crimes,ROBBERY,177,7.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,SEXUAL PENETRATION W/FOREIGN OBJECT,California,Sexual Offenses,SEXUAL,176,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ATTEMPTED ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,"BURGLARY, ATTEMPTED",California,Property Crimes,BURGLARY,176,6.5
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-03-01,BURGLARY,California,Property Crimes,BURGLARY,177,6.5
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-03-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,177,6.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ATTEMPTED ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-01-01,ROBBERY,California,Violent Crimes,ROBBERY,179,7.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-02-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,178,6.5
2010-04-01,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-03-01,BATTERY WITH SEXUAL CONTACT,California,Violent Crimes,BATTERY,177,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-03-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,"BURGLARY, ATTEMPTED",California,Property Crimes,BURGLARY,176,6.5
2010-04-01,"BURGLARY, ATTEMPTED",California,Property Crimes,BURGLARY,176,6.5
2010-04-01,"BURGLARY, ATTEMPTED",California,Property Crimes,BURGLARY,176,6.5
2010-02-01,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,California,Violent Crimes,ASSAULT,178,8.0
2010-02-01,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,California,Violent Crimes,ASSAULT,178,8.0
2010-02-01,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,California,Violent Crimes,ASSAULT,178,8.0
2010-02-01,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,California,Violent Crimes,ASSAULT,178,8.0
2010-04-01,BATTERY POLICE (SIMPLE),California,Violent Crimes,BATTERY,176,8.0
2010-04-01,ARSON,California,Miscellaneous Crimes,ARSON,176,6.0
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-03-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,177,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,"RAPE, FORCIBLE",California,Sexual Offenses,RAPE,176,9.5
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,"BURGLARY FROM VEHICLE, ATTEMPTED",California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BATTERY - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,BURGLARY,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,ROBBERY,California,Violent Crimes,ROBBERY,176,7.5
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,INTIMATE PARTNER - SIMPLE ASSAULT,California,Violent Crimes,ASSAULT,176,8.0
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
2010-04-01,BURGLARY FROM VEHICLE,California,Property Crimes,BURGLARY,176,6.5
