ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13207193,JG420290,09/11/2023 11:00:00 AM,071XX S YALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,731,7.0,6.0,69.0,07,1175857.0,1857724.0,2023,09/19/2023 03:42:46 PM,41.764958607,-87.630991222,"(41.764958607, -87.630991222)"
13209303,JG420649,09/11/2023 04:00:00 PM,004XX W HARRISON ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,124,1.0,28.0,28.0,06,1173461.0,1897593.0,2023,09/19/2023 03:42:46 PM,41.8744162,-87.638591667,"(41.8744162, -87.638591667)"
13206916,JG419567,09/11/2023 08:07:00 AM,019XX N WESTERN AVE,0460,BATTERY,SIMPLE,CTA TRAIN,False,False,1434,14.0,32.0,22.0,08B,1160061.0,1912686.0,2023,09/19/2023 03:42:46 PM,41.916119748,-87.687373212,"(41.916119748, -87.687373212)"
13207124,JG420090,09/11/2023 01:00:00 PM,006XX N MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,False,False,1834,18.0,42.0,8.0,11,1177327.0,1904330.0,2023,09/19/2023 03:42:46 PM,41.892816145,-87.624193198,"(41.892816145, -87.624193198)"
13214121,JG420582,09/11/2023 05:00:00 PM,060XX S ARCHER AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,False,811,8.0,23.0,56.0,04B,1137928.0,1868240.0,2023,09/19/2023 03:42:46 PM,41.794582167,-87.769761393,"(41.794582167, -87.769761393)"
13207211,JG420204,09/11/2023 03:05:00 PM,051XX W AUGUSTA BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1531,15.0,37.0,25.0,14,1141722.0,1906168.0,2023,09/19/2023 03:42:46 PM,41.89859289,-87.754911852,"(41.89859289, -87.754911852)"
13207673,JG420581,09/11/2023 06:11:00 PM,012XX N KARLOV AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,APARTMENT,True,True,2534,25.0,37.0,23.0,24,1148827.0,1907798.0,2023,10/07/2023 03:41:09 PM,41.902931363,-87.728773159,"(41.902931363, -87.728773159)"
13207846,JG420880,09/11/2023 09:00:00 PM,037XX W CORNELIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1732,17.0,30.0,21.0,14,1150938.0,1923013.0,2023,09/19/2023 03:42:46 PM,41.944641573,-87.720619662,"(41.944641573, -87.720619662)"
13207158,JG419955,09/11/2023 11:30:00 AM,001XX W 124TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,523,5.0,9.0,53.0,08B,1177424.0,1822726.0,2023,09/19/2023 03:42:46 PM,41.668884138,-87.626301173,"(41.668884138, -87.626301173)"
13207017,JG419702,09/11/2023 08:45:00 AM,006XX W HARRISON ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,False,124,1.0,34.0,28.0,04B,1172237.0,1897564.0,2023,09/19/2023 03:42:46 PM,41.874363721,-87.64308647,"(41.874363721, -87.64308647)"
13207314,JG420424,09/11/2023 06:14:00 PM,040XX W WILCOX ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1115,11.0,28.0,26.0,18,1149550.0,1899031.0,2023,09/19/2023 03:42:46 PM,41.878859771,-87.726345225,"(41.878859771, -87.726345225)"
13207502,JG420065,09/11/2023 09:40:00 AM,064XX N SHERIDAN RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,2432,24.0,49.0,1.0,06,1167108.0,1942847.0,2023,09/19/2023 03:42:46 PM,41.998734156,-87.660613118,"(41.998734156, -87.660613118)"
13207896,JG420101,09/11/2023 02:00:00 PM,050XX S CHAMPLAIN AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,223,2.0,20.0,38.0,03,1181454.0,1871533.0,2023,09/19/2023 03:42:46 PM,41.802724547,-87.610051023,"(41.802724547, -87.610051023)"
13206881,JG419792,09/11/2023 10:50:00 AM,023XX W 110TH PL,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,False,False,2212,22.0,19.0,75.0,08B,1162668.0,1831382.0,2023,09/19/2023 03:42:46 PM,41.692957314,-87.680065582,"(41.692957314, -87.680065582)"
13213391,JG425124,09/05/2023 01:00:00 PM,021XX S MARSHALL BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1022,10.0,24.0,30.0,07,1157032.0,1889673.0,2023,09/19/2023 03:41:47 PM,41.853031953,-87.699126462,"(41.853031953, -87.699126462)"
13207728,JG420732,09/11/2023 10:30:00 PM,002XX S DEARBORN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,113,1.0,34.0,32.0,08B,1175967.0,1899280.0,2023,09/19/2023 03:42:46 PM,41.8789894,-87.629340042,"(41.8789894, -87.629340042)"
13207334,JG420327,09/11/2023 02:00:00 PM,013XX W SUNNYSIDE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,False,1913,19.0,46.0,3.0,04B,1166565.0,1930001.0,2023,09/19/2023 03:42:46 PM,41.963496048,-87.662980479,"(41.963496048, -87.662980479)"
13208010,JG421066,09/11/2023 10:50:00 AM,047XX N MALDEN ST,0560,ASSAULT,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,False,False,1913,19.0,46.0,3.0,08A,1166621.0,1931521.0,2023,09/19/2023 03:42:46 PM,41.967665781,-87.662730846,"(41.967665781, -87.662730846)"
13206853,JG419749,09/11/2023 10:06:00 AM,005XX W LAKE ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,121,1.0,42.0,28.0,08B,1172981.0,1901706.0,2023,09/19/2023 03:42:46 PM,41.885713186,-87.640232043,"(41.885713186, -87.640232043)"
13210410,JG420611,09/11/2023 01:00:00 PM,033XX W 37TH PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,911,9.0,12.0,58.0,05,1154745.0,1879538.0,2023,09/19/2023 03:42:46 PM,41.825266327,-87.707791466,"(41.825266327, -87.707791466)"
13206595,JG419335,09/11/2023 12:29:00 AM,006XX N PARKSIDE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,1511,15.0,29.0,25.0,04A,1138569.0,1903631.0,2023,09/19/2023 03:42:46 PM,41.891688797,-87.766554362,"(41.891688797, -87.766554362)"
13207386,JG420301,09/11/2023 04:30:00 PM,005XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,True,False,1834,18.0,42.0,8.0,08B,1177337.0,1904039.0,2023,09/19/2023 03:42:46 PM,41.892017399,-87.624165306,"(41.892017399, -87.624165306)"
13213430,JG426593,09/01/2023 09:30:00 PM,019XX N MOZART ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,1421,14.0,26.0,22.0,26,1157113.0,1912799.0,2023,09/19/2023 03:41:47 PM,41.916490248,-87.698200953,"(41.916490248, -87.698200953)"
13207619,JG420619,09/11/2023 07:30:00 PM,009XX N TRUMBULL AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,1121,11.0,27.0,23.0,06,1153203.0,1906119.0,2023,09/19/2023 03:42:46 PM,41.898238277,-87.712743792,"(41.898238277, -87.712743792)"
13208495,JG420217,09/11/2023 03:24:00 PM,019XX S STATE ST,0860,THEFT,RETAIL THEFT,RESTAURANT,False,False,131,1.0,3.0,33.0,06,1176627.0,1890975.0,2023,09/19/2023 03:42:46 PM,41.856185076,-87.627167521,"(41.856185076, -87.627167521)"
13206687,JG419373,09/11/2023 01:29:00 AM,007XX W LAWRENCE AVE,0460,BATTERY,SIMPLE,STREET,False,True,2024,20.0,46.0,3.0,08B,1170145.0,1932095.0,2023,09/19/2023 03:42:46 PM,41.969164434,-87.649756672,"(41.969164434, -87.649756672)"
13207938,JG421018,09/11/2023 05:00:00 PM,015XX N WICKER PARK AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1424,14.0,1.0,24.0,07,1162998.0,1909923.0,2023,09/19/2023 03:42:46 PM,41.908476674,-87.676660563,"(41.908476674, -87.676660563)"
13206961,JG419694,09/11/2023 09:00:00 AM,007XX S SPAULDING AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1134,11.0,24.0,27.0,03,1154490.0,1896380.0,2023,09/19/2023 03:42:46 PM,41.871487845,-87.708277264,"(41.871487845, -87.708277264)"
13207589,JG420625,09/11/2023 08:23:00 PM,072XX S ASHLAND AVE,2025,NARCOTICS,POSSESS - HALLUCINOGENS,STREET,True,False,735,7.0,17.0,67.0,18,1166935.0,1856723.0,2023,09/19/2023 03:42:46 PM,41.762406987,-87.663721479,"(41.762406987, -87.663721479)"
13207703,JG420735,09/11/2023 11:30:00 PM,002XX W ADAMS ST,0620,BURGLARY,UNLAWFUL ENTRY,CONVENIENCE STORE,True,False,122,1.0,42.0,32.0,05,1174642.0,1899412.0,2023,11/11/2023 03:40:36 PM,41.879381337,-87.634201201,"(41.879381337, -87.634201201)"
13214557,JG428772,12/29/2022 08:00:00 AM,002XX E ONTARIO ST,1120,DECEPTIVE PRACTICE,FORGERY,HOTEL / MOTEL,False,False,1834,18.0,2.0,8.0,10,1177988.0,1904540.0,2022,11/15/2023 03:41:31 PM,41.893377378,-87.621759238,"(41.893377378, -87.621759238)"
13207465,JG420382,09/11/2023 12:40:00 PM,003XX E GRAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834,18.0,2.0,8.0,14,1178623.0,1903977.0,2023,09/19/2023 03:42:46 PM,41.891818005,-87.619444345,"(41.891818005, -87.619444345)"
13207278,JG420411,09/11/2023 01:00:00 PM,027XX W GREGORY ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,2011,20.0,40.0,4.0,11,1157111.0,1936751.0,2023,09/19/2023 03:42:46 PM,41.982216097,-87.697555527,"(41.982216097, -87.697555527)"
13213619,JG427834,09/11/2023 11:00:00 AM,103XX S EMERALD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,True,2232,22.0,21.0,49.0,07,1173136.0,1836282.0,2023,09/19/2023 03:42:46 PM,41.70617941,-87.6415961,"(41.70617941, -87.6415961)"
13208215,JG420662,09/11/2023 08:19:00 PM,078XX S LUELLA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,414,4.0,7.0,43.0,14,1192563.0,1853347.0,2023,09/19/2023 03:42:46 PM,41.752557131,-87.569902199,"(41.752557131, -87.569902199)"
13207778,JG420668,09/11/2023 06:10:00 PM,051XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,1533,15.0,28.0,25.0,14,1141931.0,1900000.0,2023,09/19/2023 03:42:46 PM,41.881663285,-87.754297076,"(41.881663285, -87.754297076)"
13208334,JG420651,09/11/2023 05:00:00 PM,032XX N SEMINARY AVE,0918,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE NO VIN",STREET,False,False,1924,19.0,44.0,6.0,07,1168376.0,1921737.0,2023,09/19/2023 03:42:46 PM,41.940780234,-87.656562004,"(41.940780234, -87.656562004)"
13207658,JG420586,09/11/2023 08:00:00 PM,067XX S JEFFERY BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,True,False,331,3.0,5.0,43.0,15,1190703.0,1860780.0,2023,09/19/2023 03:42:46 PM,41.772998982,-87.576478539,"(41.772998982, -87.576478539)"
13207712,JG420681,09/11/2023 09:06:00 PM,099XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,511,5.0,9.0,49.0,15,1178016.0,1839155.0,2023,09/19/2023 03:42:46 PM,41.713954355,-87.623639185,"(41.713954355, -87.623639185)"
13209693,JG422736,09/11/2023 05:30:00 PM,113XX S VINCENNES AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,2212,22.0,19.0,75.0,17,1166563.0,1829597.0,2023,09/19/2023 03:42:46 PM,41.687977023,-87.665855814,"(41.687977023, -87.665855814)"
13209114,JG422160,09/11/2023 10:30:00 PM,054XX S BISHOP ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,934,9.0,20.0,61.0,06,1167593.0,1868601.0,2023,09/19/2023 03:42:46 PM,41.794987625,-87.660969421,"(41.794987625, -87.660969421)"
13206982,JG419882,09/11/2023 10:55:00 AM,015XX N MAYFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE - COMMERCIAL,False,False,2531,25.0,29.0,25.0,07,1136739.0,1909562.0,2023,09/19/2023 03:42:46 PM,41.907997176,-87.773132994,"(41.907997176, -87.773132994)"
4167281,HL499020,07/21/2005 12:00:00 PM,001XX E JACKSON DR,0820,THEFT,$500 AND UNDER,STREET,False,False,124,1.0,42.0,32.0,06,1177434.0,1899033.0,2005,02/28/2018 03:56:25 PM,41.878278472,-87.623961046,"(41.878278472, -87.623961046)"
13207627,JG420559,09/11/2023 07:24:00 PM,011XX W JACKSON BLVD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1232,12.0,34.0,28.0,06,1168933.0,1898798.0,2023,09/19/2023 03:42:46 PM,41.877822179,-87.655181405,"(41.877822179, -87.655181405)"
13211814,JG424828,09/11/2023 01:00:00 PM,004XX E 32ND ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,211,2.0,4.0,35.0,06,1179519.0,1883862.0,2023,09/19/2023 03:42:46 PM,41.836600771,-87.61677038,"(41.836600771, -87.61677038)"
13207071,JG419981,09/11/2023 01:00:00 PM,007XX E 61ST ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,313,3.0,20.0,42.0,08B,1182022.0,1864720.0,2023,09/19/2023 03:42:46 PM,41.784015947,-87.6081787,"(41.784015947, -87.6081787)"
13207302,JG420403,09/11/2023 05:00:00 PM,0000X E WACKER PL,0870,THEFT,POCKET-PICKING,HOTEL / MOTEL,False,False,111,1.0,42.0,32.0,06,1176974.0,1902140.0,2023,09/19/2023 03:42:46 PM,41.886814671,-87.625555956,"(41.886814671, -87.625555956)"
13213079,JG418178,09/09/2023 04:00:00 AM,008XX E 49TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,223,2.0,4.0,39.0,08B,1182763.0,1872705.0,2023,09/19/2023 03:41:47 PM,41.805910282,-87.605213982,"(41.805910282, -87.605213982)"
13206939,JG419487,09/11/2023 03:57:00 AM,031XX S DAMEN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,912,9.0,12.0,31.0,15,1163528.0,1883987.0,2023,09/19/2023 03:42:46 PM,41.837294862,-87.675443857,"(41.837294862, -87.675443857)"
13208249,JG421359,09/11/2023 09:43:00 AM,067XX S ABERDEEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,724,7.0,16.0,68.0,07,1170145.0,1860064.0,2023,09/19/2023 03:42:46 PM,41.771505938,-87.651859352,"(41.771505938, -87.651859352)"
13208656,JG420408,09/11/2023 12:30:00 PM,014XX N OGDEN AVE,1565,SEX OFFENSE,INDECENT SOLICITATION OF A CHILD,SCHOOL - PUBLIC GROUNDS,False,False,1822,18.0,27.0,8.0,17,1171417.0,1909714.0,2023,09/19/2023 03:42:46 PM,41.907722138,-87.645739645,"(41.907722138, -87.645739645)"
13206815,JG419706,09/11/2023 12:01:00 AM,051XX W MONTROSE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,1624,16.0,45.0,15.0,11,1141450.0,1928772.0,2023,09/19/2023 03:42:46 PM,41.960625606,-87.755351239,"(41.960625606, -87.755351239)"
13207369,JG420137,09/11/2023 02:23:00 PM,095XX S EMERALD AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,2223,22.0,21.0,73.0,03,1172991.0,1841521.0,2023,09/19/2023 03:42:46 PM,41.720559184,-87.641973036,"(41.720559184, -87.641973036)"
13207405,JG420601,09/11/2023 07:00:00 PM,009XX S LYTLE ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1231,12.0,28.0,28.0,07,1168102.0,1895966.0,2023,09/19/2023 03:42:46 PM,41.870068928,-87.65831439,"(41.870068928, -87.65831439)"
1919616,HH100923,01/01/2002 12:15:00 PM,001XX W 104 PL,0460,BATTERY,SIMPLE,RESIDENCE,False,True,512,5.0,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
13207108,JG419731,09/11/2023 10:10:00 AM,059XX W 55TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,811,8.0,23.0,56.0,14,1137886.0,1867512.0,2023,09/19/2023 03:42:46 PM,41.792585164,-87.769932905,"(41.792585164, -87.769932905)"
13207250,JG420197,09/11/2023 02:00:00 AM,082XX S MARYLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,631,6.0,8.0,44.0,08B,1183337.0,1850581.0,2023,09/19/2023 03:42:46 PM,41.745186609,-87.603797134,"(41.745186609, -87.603797134)"
13207009,JG419796,09/11/2023 10:00:00 AM,132XX S LANGLEY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,533,5.0,10.0,54.0,04A,1183285.0,1817398.0,2023,09/19/2023 03:42:46 PM,41.654129358,-87.605015866,"(41.654129358, -87.605015866)"
13207634,JG420697,09/11/2023 03:00:00 PM,023XX W SUNNYSIDE AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,False,False,1911,19.0,47.0,4.0,07,1159997.0,1929828.0,2023,09/19/2023 03:42:46 PM,41.96315979,-87.687133601,"(41.96315979, -87.687133601)"
13208124,JG421281,09/11/2023 07:00:00 PM,028XX N PINE GROVE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1934,19.0,44.0,6.0,06,1172535.0,1919018.0,2023,09/19/2023 03:42:46 PM,41.933228076,-87.641356961,"(41.933228076, -87.641356961)"
13208717,JG421901,09/11/2023 10:00:00 AM,045XX S WOODLAWN AVE,0810,THEFT,OVER $500,STREET,False,False,222,2.0,4.0,39.0,06,1185010.0,1875191.0,2023,09/19/2023 03:42:46 PM,41.812679515,-87.596894807,"(41.812679515, -87.596894807)"
13207057,JG419827,09/11/2023 11:00:00 AM,037XX N NORA AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,1632,16.0,38.0,17.0,04A,1128742.0,1924083.0,2023,09/19/2023 03:42:46 PM,41.947984172,-87.802179956,"(41.947984172, -87.802179956)"
13207831,JG420861,09/11/2023 08:00:00 PM,004XX E 42ND ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,214,2.0,3.0,38.0,06,1179912.0,1877253.0,2023,09/19/2023 03:42:46 PM,41.818456172,-87.61553095,"(41.818456172, -87.61553095)"
27745,JG422138,09/11/2023 06:43:00 AM,086XX S YATES BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,412,4.0,8.0,46.0,01A,1193667.0,1848000.0,2023,09/19/2023 03:42:46 PM,41.737857562,-87.566031303,"(41.737857562, -87.566031303)"
13207535,JG420351,09/11/2023 05:05:00 PM,054XX W GRACE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,1633,16.0,30.0,15.0,14,1139313.0,1924770.0,2023,09/19/2023 03:42:46 PM,41.949683028,-87.763305902,"(41.949683028, -87.763305902)"
13208059,JG421029,09/11/2023 12:00:00 PM,067XX S CALIFORNIA AVE,0462,BATTERY,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",SCHOOL - PUBLIC BUILDING,False,False,831,8.0,16.0,66.0,04B,1158873.0,1859836.0,2023,09/19/2023 03:42:46 PM,41.771117937,-87.693185122,"(41.771117937, -87.693185122)"
13207322,JG420481,09/11/2023 03:00:00 PM,065XX S PEORIA ST,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,723,7.0,16.0,68.0,06,1171431.0,1861499.0,2023,09/19/2023 03:42:46 PM,41.775415691,-87.647103346,"(41.775415691, -87.647103346)"
4056049,HL405737,06/07/2005 08:05:00 PM,021XX E 75TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,333,3.0,5.0,43.0,04B,1191976.0,1855663.0,2005,02/28/2018 03:56:25 PM,41.7589267,-87.571978161,"(41.7589267, -87.571978161)"
13207815,JG420604,09/11/2023 01:34:00 PM,057XX S CICERO AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,AIRPORT PARKING LOT,False,False,813,8.0,13.0,56.0,11,1145654.0,1866253.0,2023,09/19/2023 03:42:46 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
13207595,JG420627,09/11/2023 12:00:00 PM,021XX W PIERCE AVE,0560,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,False,False,1424,14.0,1.0,24.0,08A,1161771.0,1910214.0,2023,09/19/2023 03:42:46 PM,41.909300888,-87.681159825,"(41.909300888, -87.681159825)"
13207063,JG419938,09/11/2023 12:45:00 PM,001XX N STATE ST,0460,BATTERY,SIMPLE,RESTAURANT,True,False,111,1.0,42.0,32.0,08B,1176332.0,1901600.0,2023,09/19/2023 03:42:46 PM,41.885347387,-87.627929824,"(41.885347387, -87.627929824)"
13210058,JG422505,09/12/2023 12:00:00 AM,0000X W 47TH ST,0820,THEFT,$500 AND UNDER,SCHOOL - PUBLIC BUILDING,False,False,224,2.0,3.0,38.0,06,1176840.0,1873862.0,2023,09/19/2023 03:42:46 PM,41.809220836,-87.626902264,"(41.809220836, -87.626902264)"
13207580,JG420545,09/11/2023 07:35:00 PM,0000X E 113TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,531,5.0,9.0,49.0,08A,1178465.0,1830053.0,2023,09/19/2023 03:42:46 PM,41.688967029,-87.622270011,"(41.688967029, -87.622270011)"
13207329,JG420173,09/11/2023 03:09:00 PM,005XX E 50TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,223,2.0,20.0,38.0,08B,1180548.0,1871647.0,2023,09/19/2023 03:42:46 PM,41.803058246,-87.61337019,"(41.803058246, -87.61337019)"
13206568,JG419366,09/11/2023 01:04:00 AM,065XX S KEDZIE AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,False,False,831,8.0,14.0,66.0,08B,1156181.0,1860881.0,2023,09/19/2023 03:42:46 PM,41.774040135,-87.703025036,"(41.774040135, -87.703025036)"
13207453,JG420385,09/11/2023 10:18:00 AM,001XX E PEARSON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1833,18.0,2.0,8.0,11,1177694.0,1906077.0,2023,09/19/2023 03:42:46 PM,41.897601664,-87.622792233,"(41.897601664, -87.622792233)"
13208472,JG421763,09/11/2023 06:32:00 PM,073XX S TALMAN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,835,8.0,18.0,66.0,26,1159979.0,1855883.0,2023,09/19/2023 03:42:46 PM,41.760247663,-87.689239403,"(41.760247663, -87.689239403)"
13207947,JG421009,09/11/2023 12:01:00 AM,064XX S INGLESIDE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,314,3.0,20.0,42.0,08A,1183832.0,1862505.0,2023,09/19/2023 03:42:46 PM,41.77789571,-87.601611744,"(41.77789571, -87.601611744)"
13207929,JG420986,09/11/2023 10:00:00 PM,002XX E 61ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,311,3.0,20.0,40.0,14,1178805.0,1864618.0,2023,09/19/2023 03:42:46 PM,41.783809894,-87.619976429,"(41.783809894, -87.619976429)"
4131077,HL462866,07/04/2005 11:40:00 PM,055XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,715,7.0,15.0,67.0,08B,1165296.0,1867828.0,2005,09/07/2021 03:41:02 PM,41.792915409,-87.669414428,"(41.792915409, -87.669414428)"
13207378,JG420200,09/11/2023 02:30:00 PM,005XX N HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1121,11.0,27.0,23.0,08B,1153616.0,1903428.0,2023,09/19/2023 03:42:46 PM,41.890845705,-87.711298525,"(41.890845705, -87.711298525)"
13206879,JG419727,09/11/2023 10:00:00 AM,131XX S ESCANABA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,433,4.0,10.0,55.0,14,1197437.0,1818517.0,2023,09/19/2023 03:42:46 PM,41.656860248,-87.553197668,"(41.656860248, -87.553197668)"
13207144,JG420124,09/11/2023 03:10:00 PM,0000X E ROOSEVELT RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA TRAIN,True,False,123,1.0,4.0,32.0,11,1176818.0,1895074.0,2023,09/19/2023 03:42:46 PM,41.867428687,-87.626342565,"(41.867428687, -87.626342565)"
13206677,JG419344,09/11/2023 12:41:00 AM,050XX N MOZART ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2031,20.0,40.0,4.0,08B,1156459.0,1933283.0,2023,09/19/2023 03:42:46 PM,41.972712983,-87.700047715,"(41.972712983, -87.700047715)"
4234996,HL555356,08/17/2005 06:10:00 PM,009XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,True,False,1833,18.0,42.0,8.0,08B,1177306.0,1907137.0,2005,02/10/2018 03:50:01 PM,41.900519162,-87.624185113,"(41.900519162, -87.624185113)"
13208202,JG420612,09/11/2023 07:58:00 PM,075XX S STATE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,False,623,6.0,6.0,69.0,08A,1177582.0,1855110.0,2023,09/19/2023 03:42:46 PM,41.757746672,-87.62474756,"(41.757746672, -87.62474756)"
13208305,JG421410,09/11/2023 09:00:00 PM,015XX W GLENLAKE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,2433,24.0,48.0,77.0,26,1164897.0,1940601.0,2023,09/19/2023 03:42:46 PM,41.992618453,-87.6688108,"(41.992618453, -87.6688108)"
4068720,HL414103,06/11/2005 01:00:00 AM,020XX N ORLEANS ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,True,False,1814,18.0,43.0,7.0,17,1173564.0,1913923.0,2005,02/28/2018 03:56:25 PM,41.919224335,-87.63772739,"(41.919224335, -87.63772739)"
13207910,JG420948,09/11/2023 07:30:00 PM,014XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,132,1.0,3.0,33.0,06,1177890.0,1893527.0,2023,09/19/2023 03:42:46 PM,41.86315933,-87.622454163,"(41.86315933, -87.622454163)"
